FID_	osm_id	lastchange	code	fclass	name	ref	oneway	maxspeed	layer	bridge	tunnel
	45855371	 	5122	residential	Strada Neagoe Vodă		1	0	0	0	0
	45855373	 	5112	trunk	Șoseaua București-Ploiești	DN1	1	0	0	0	0
	45855383	 	5112	trunk	Șoseaua București-Ploiești	DN1	1	0	0	0	0
	45855384	 	5112	trunk	Șoseaua București-Ploiești	DN1	1	0	1	1	0
	45855385	 	5112	trunk	Șoseaua București-Ploiești	DN1	1	0	1	1	0
	45855392	 	5122	residential	Strada Căpriorilor		0	0	0	0	0
	45855395	 	5122	residential	Strada Frezorilor		0	0	0	0	0
	45855554	 	5122	residential	Strada Horia Măcelariu		0	0	0	0	0
	45856832	 	5122	residential	Intrarea Aniversarii		0	0	0	0	0
	45866918	 	5112	trunk	Șoseaua București-Ploiești	DN1	1	0	-1	0	1
	46105935	 	5114	secondary	Bulevardul Metalurgiei		0	0	0	0	0
	46106543	 	5141	service	Calea Piscului		0	0	0	0	0
	46245741	 	5122	residential	Eroilor		0	0	0	0	0
	46424957	 	5122	residential	Strada Mozaicului		0	0	0	0	0
	46424968	 	5122	residential	Mozaicului		0	0	0	0	0
	46705429	 	5115	tertiary	Str. Progresul		0	0	0	0	0
	47036694	 	5122	residential	Strada Reînvierii		0	0	0	0	0
	47203841	 	5122	residential	Musat Rădulescu		0	0	0	0	0
	47205894	 	5122	residential	Popa Nae		0	0	0	0	0
	47216375	 	5122	residential	Strada Zamfir Olaru		1	0	0	0	0
	47263811	 	5122	residential	Intrarea Orizontului		0	0	0	0	0
	47380272	 	5122	residential	Intrarea Ferentari B		0	0	0	0	0
	47381193	 	5122	residential	Strada Arămești		0	0	0	0	0
	47381249	 	5122	residential	Strada Arbănași		0	0	0	0	0
	48053717	 	5153	footway	Pasaj Crângași		0	0	-3	0	1
	48053718	 	5153	footway	Pasaj Crângași		0	0	-3	0	1
	48781306	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	48781307	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	48858857	 	5122	residential	Strada Hanul Ancuței		0	0	0	0	0
	48859104	 	5112	trunk	Soseaua de Centura	CB	1	0	0	0	0
	48872157	 	5122	residential	Carboreanu George		0	0	0	0	0
	48921160	 	5122	residential	poet Ștefan Octavian Iosif		0	0	0	0	0
	49031211	 	5113	primary	Prelungirea Ghencea	DJ602	0	0	0	0	0
	49031212	 	5113	primary	Prelungirea Ghencea	DJ602	0	0	0	0	0
	49164304	 	5122	residential	Strada Firidei		0	0	0	0	0
	49164847	 	5122	residential	Aleea Fuiorului		0	0	0	0	0
	49169755	 	5122	residential	Strada Codrii Neamțului		0	0	0	0	0
	49183169	 	5113	primary	Drumul Taberei		1	0	0	0	0
	49455566	 	5122	residential	Bujorului		0	0	0	0	0
	49455695	 	5122	residential	Liliacului		0	0	0	0	0
	49480529	 	5122	residential	Strada Băcani		0	0	0	0	0
	49480719	 	5153	footway	Intr. Șelari		0	0	0	0	0
	49509458	 	5114	secondary	Dragoș Mladinovici		0	0	0	0	0
	49509568	 	5122	residential	Aleea Terasei		0	0	0	0	0
	49509585	 	5122	residential	Aleea Terasei		0	0	0	0	0
	49565479	 	5115	tertiary	Strada Fizicienilor		0	0	0	0	0
	49615688	 	5115	tertiary	Strada Fizicienilor		1	0	0	0	0
	49615689	 	5115	tertiary	Strada Fizicienilor		0	0	0	0	0
	49615690	 	5115	tertiary	Strada Fizicienilor		0	0	0	0	0
	49615691	 	5115	tertiary	Strada Fizicienilor		1	0	0	0	0
	49636254	 	5141	service	Strada Brănești		0	0	0	0	0
	49641274	 	5122	residential	Strada Tărăncuței		0	0	0	0	0
	49641931	 	5122	residential	Strada Rașovița		0	0	0	0	0
	49642137	 	5141	service	Aleea Gruiul Argeșului		0	0	0	0	0
	49674069	 	5122	residential	Strada Mircea Eliade		0	0	0	0	0
	49681681	 	5115	tertiary	Strada 23 August	DJ100	1	0	0	0	0
	49681682	 	5115	tertiary	Strada 23 August	DJ100	1	0	0	0	0
	49681685	 	5122	residential	Strada Traian Vuia		0	0	0	0	0
	50004117	 	5122	residential	Intrarea Rubinului		0	0	0	0	0
	50004162	 	5122	residential	Intrarea Concursului		0	0	0	0	0
	50004678	 	5122	residential	Strada Ilioara		0	0	0	0	0
	50074880	 	5122	residential	Strada Redea		0	0	0	0	0
	50074883	 	5122	residential	Strada Redea		0	0	0	0	0
	50090741	 	5122	residential	Aleea Ghencea		0	0	0	0	0
	50090979	 	5122	residential	Aleea Valea lui Mihai		0	0	0	0	0
	50303072	 	5122	residential	Strada Ștefan S. Nicolau		0	0	0	0	0
	50485818	 	5122	residential	Bulevardul Constructorilor		0	0	0	0	0
	50584776	 	5113	primary	Bulevardul Iuliu Maniu		1	0	0	0	0
	50584779	 	5113	primary	Bulevardul Iuliu Maniu		1	0	0	0	0
	50584780	 	5113	primary	Calea Giulești		1	50	0	0	0
	50584781	 	5113	primary	Calea Giulești		1	50	0	0	0
	50584782	 	5114	secondary	Bulevardul Uverturii		0	0	0	0	0
	50584783	 	5113	primary	Calea Giulești		1	0	0	0	0
	50584784	 	5113	primary	Podul Grant		1	0	1	1	0
	50584785	 	5114	secondary	Calea Plevnei		0	0	0	0	0
	50584788	 	5122	residential	Strada Fluviului		0	0	0	0	0
	50584793	 	5122	residential	Strada Ion Câmpineanu		0	0	0	0	0
	50584794	 	5115	tertiary	Calea Griviței		0	0	0	0	0
	50584795	 	5113	primary	Știrbei Vodă		0	0	0	0	0
	50586119	 	5115	tertiary	Strada Râmnicu Vâlcea		1	0	0	0	0
	50586385	 	5113	primary	Șoseaua Virtuții		1	50	0	0	0
	50586386	 	5113	primary	Șoseaua Virtuții		1	0	0	0	0
	50586387	 	5114	secondary	Calea Plevnei		0	0	0	0	0
	50586389	 	5114	secondary	Bulevardul Dinicu Golescu		0	0	0	0	0
	50586391	 	5114	secondary	Bulevardul Dinicu Golescu		0	0	0	0	0
	50586394	 	5122	residential	Brezoianu Ion		1	0	0	0	0
	50586617	 	5122	residential	Strada Fluviului		0	0	0	0	0
	50762902	 	5122	residential	Strada Nicolae Mavrogheni		0	0	0	0	0
	50811670	 	5122	residential	Strada Moisei		0	0	0	0	0
	50944780	 	5122	residential	Strada Ion Țuculescu		0	0	0	0	0
	51204365	 	5122	residential	Strada George Enescu		0	0	0	0	0
	51717745	 	5122	residential	Strada Rodului Pământului		1	0	0	0	0
	51790637	 	5122	residential	Strada Cpt. Nicolae Licăreț		0	0	0	0	0
	52315179	 	5122	residential	Aleea Vlăhița		0	0	0	0	0
	52315180	 	5122	residential	Aleea Vlăhița		0	0	0	0	0
	52915289	 	5122	residential	Strada Nicolae Coculescu		0	0	0	0	0
	53021258	 	5115	tertiary	Strada Maior Vasile Băcilă		0	30	0	0	0
	53083594	 	5122	residential	Strada Colței		0	0	0	0	0
	53083599	 	5122	residential	Strada Biserica Răsvan		1	0	0	0	0
	53178737	 	5112	trunk	Șoseaua Alexandriei	DN6	1	50	0	0	0
	53178739	 	5113	primary	Șoseaua Alexandriei	DN6	0	40	0	0	0
	53178740	 	5199	unknown	Strada Gladiolelor		0	30	0	0	0
	53178744	 	5113	primary	Șoseaua Alexandriei	E70	0	0	0	0	0
	53576194	 	5122	residential	Strada Mătăsari		0	0	0	0	0
	53577758	 	5122	residential	Intrarea St. Constantin Stăniloiu		0	0	0	0	0
	54226245	 	5122	residential	Strada Orhideelor		0	0	0	0	0
	54439624	 	5122	residential	Intrarea Inovației		0	0	0	0	0
	54730129	 	5115	tertiary	Șoseaua Nordului	Șoseaua Nordului	0	0	0	0	0
	55285858	 	5122	residential	Strada Danubiu		0	0	0	0	0
	55851356	 	5114	secondary	Bulevardul Mărășești		1	0	0	0	0
	55972837	 	5122	residential	Str. Rozelor		0	0	0	0	0
	56435530	 	5122	residential	Strada Toamnei		0	0	0	0	0
	56435531	 	5122	residential	Strada Toamnei		0	0	0	0	0
	57737031	 	5122	residential	Strada Caloian Județul		0	0	0	0	0
	58761182	 	5122	residential	Caisului		0	0	0	0	0
	58761308	 	5153	footway	Alee Parcul Tineretului		0	0	0	0	0
	59015537	 	5122	residential	Aleea Parva		0	0	0	0	0
	59015541	 	5122	residential	Aleea Băiuț		0	0	0	0	0
	59015545	 	5153	footway	Aleea Parva		0	0	0	0	0
	59161848	 	5115	tertiary	Drumul Găzarului		0	0	0	0	0
	60286691	 	5122	residential	Strada Jitia		0	0	0	0	0
	60335065	 	5122	residential	Piața Presei Libere		1	0	0	0	0
	60440806	 	5122	residential	Dâmbovița		0	0	0	0	0
	60440807	 	5122	residential	Aleea Compozitorilor		0	0	0	0	0
	62061921	 	5113	primary	Soseaua de Centura		0	0	0	0	0
	62062020	 	5113	primary	Soseaua de Centura	CB	0	0	0	0	0
	62062087	 	5112	trunk	Şoseaua de Centură	DN CB	1	0	0	0	0
	62218070	 	5122	residential	Strada Labirint		1	0	0	0	0
	62218214	 	5122	residential	Strada H. Remus		1	0	0	0	0
	62218215	 	5122	residential	Strada H. Remus		1	0	0	0	0
	62218269	 	5115	tertiary	Strada Sfântul Ștefan		0	0	0	0	0
	62218271	 	5115	tertiary	Strada Sfântul Ștefan		1	0	0	0	0
	62356415	 	5114	secondary	Strada Nicolae Caramfil		0	0	0	0	0
	62743943	 	5122	residential	Strada Xenopol D. Alexandru		1	0	0	0	0
	63844610	 	5122	residential	Strada Armenească		0	0	0	0	0
	63844611	 	5122	residential	Strada Toamnei		0	0	0	0	0
	64226213	 	5113	primary	Bulevardul Octavian Goga		1	0	0	0	0
	64279778	 	5122	residential	Zidurilor		0	50	0	0	0
	64279783	 	5122	residential	Bulevardul Ferdinand I		0	50	0	0	0
	65478516	 	5113	primary	Piața Obor		1	0	0	0	0
	65478546	 	5113	primary	Piața Obor		1	0	0	0	0
	65478576	 	5113	primary	Piața Obor		1	0	0	0	0
	65739898	 	5113	primary	Calea Vitan		1	0	0	0	0
	65745142	 	5115	tertiary	"Aleea Emil Botta	 Poet"		0	0	0	0	0
	65745143	 	5113	primary	Strada Lucian Blaga		1	0	0	0	0
	65745151	 	5115	tertiary	Strada Panu Anastasie		0	0	0	0	0
	65746828	 	5114	secondary	Strada Nerva Traian		1	0	0	0	0
	65750938	 	5114	secondary	Constantin Noica		1	0	0	0	0
	66833027	 	5122	residential	Poiana		0	0	0	0	0
	66833028	 	5122	residential	Intrarea Poiana		0	0	0	0	0
	66910312	 	5115	tertiary	Șoseaua Nordului	Șoseaua Nordului	0	0	0	0	0
	66911174	 	5122	residential	Aleea Priporului		1	0	0	0	0
	67744462	 	5122	residential	Strada Motorului		0	0	0	0	0
	67744500	 	5122	residential	Strada Vitejiei		0	0	0	0	0
	67751342	 	5122	residential	"Strada Manu Victor	 Lt."		1	0	0	0	0
	67760920	 	5122	residential	Strada Călinului		0	0	0	0	0
	67808249	 	5122	residential	Intr. Cap. Cergă Nicolae		0	0	0	0	0
	67809139	 	5122	residential	Strada Cloșani		0	0	0	0	0
	69344024	 	5113	primary	Bulevardul Regina Elisabeta		1	0	0	0	0
	69344025	 	5113	primary	Bulevardul Nicolae Bălcescu		1	50	0	0	0
	69546522	 	5122	residential	Strada Erimia Grigorescu		1	0	0	0	0
	69546523	 	5114	secondary	Piata Lahovari		1	0	0	0	0
	69546524	 	5141	service	Strada George Enescu		0	0	0	0	0
	69546525	 	5122	residential	Strada Erimia Grigorescu		0	0	0	0	0
	69559943	 	5114	secondary	Bulevardul Eroilor		1	0	0	0	0
	69559945	 	5113	primary	Bulevardul Eroilor	DN1A	0	0	0	0	0
	69559954	 	5122	residential	Strada Dr Toma Ionescu		0	0	0	0	0
	69559961	 	5122	residential	Strada Dr Toma Ionescu		0	0	0	0	0
	69559966	 	5114	secondary	Bulevardul Eroilor		1	0	0	0	0
	69559968	 	5122	residential	Strada Dr Grigore Romniceanu		0	0	0	0	0
	69559977	 	5122	residential	Strada Dr Grigore Romniceanu		0	0	0	0	0
	70013953	 	5122	residential	Strada Stanislav Cihoschi		1	0	0	0	0
	70237304	 	5141	service	Piața Valter Mărăcineanu		0	0	0	0	0
	70516688	 	5122	residential	Neamtului		0	40	0	0	0
	70553795	 	5113	primary	Calea Dorobanților		0	0	0	0	0
	70598999	 	5115	tertiary	Șoseaua Fabrica de Glucoză		0	40	0	0	0
	70812319	 	5111	motorway	Autostrada Soarelui	A2	1	0	1	1	0
	70812325	 	5111	motorway	Autostrada Soarelui	A2	1	0	1	1	0
	70812327	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	70812330	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	71499333	 	5122	residential	Aleea Alexandru		0	0	0	0	0
	71499334	 	5122	residential	Bulevardul Aviatorilor		1	0	0	0	0
	71499335	 	5122	residential	Bulevardul Aviatorilor		1	0	0	0	0
	71499336	 	5122	residential	Aleea Modrogan		1	0	0	0	0
	71499392	 	5122	residential	Piața Charles de Gaulle		1	0	0	0	0
	72579279	 	5122	residential	Intrarea Odobești		0	0	0	0	0
	72744809	 	5122	residential	Strada Gruiul Argeșului		0	0	0	0	0
	72744967	 	5122	residential	Strada Tărăncuței		0	0	0	0	0
	73159881	 	5122	residential	Strada Muzeul Zambaccian		0	0	0	0	0
	73160687	 	5122	residential	Strada Andrei Mureșanu		0	0	0	0	0
	73580512	 	5122	residential	Ion Țuculescu		0	0	0	0	0
	73903118	 	5122	residential	Aleea Lunca Bradului		0	0	0	0	0
	74220780	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	74220784	 	5111	motorway	Autostrada Soarelui	A2	1	0	1	1	0
	74220786	 	5111	motorway	Autostrada Soarelui	A2	1	0	1	1	0
	74220808	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	74220814	 	5111	motorway	Autostrada Soarelui	A2	1	0	0	0	0
	74659003	 	5122	residential	Strada Emil Pangrati		0	0	0	0	0
	74659093	 	5122	residential	Strada Herăstrău		1	0	0	0	0
	74763323	 	5122	residential	Strada Amiral Constantin Bălescu		1	0	0	0	0
	74763351	 	5122	residential	Strada Amiral Constantin Bălescu		0	0	0	0	0
	74769451	 	5122	residential	Strada Barbu Iscovescu		1	0	0	0	0
	74769454	 	5122	residential	Strada Teheran		0	0	0	0	0
	74770285	 	5122	residential	Strada Rosenthal		0	0	0	0	0
	74770286	 	5122	residential	Strada Amiral Constantin Bălescu		1	0	0	0	0
	74770288	 	5122	residential	Strada Rosenthal		1	0	0	0	0
	74770289	 	5122	residential	Strada Barbu Iscovescu		1	0	0	0	0
	74770292	 	5122	residential	Strada Barbu Iscovescu		0	0	0	0	0
	74771590	 	5122	residential	Strada Lev Tolstoi		1	0	0	0	0
	74771592	 	5122	residential	Strada Lev Tolstoi		0	0	0	0	0
	74772051	 	5122	residential	Strada Ion Negulici		0	0	0	0	0
	74772053	 	5122	residential	Strada Ion Negulici		1	0	0	0	0
	74772806	 	5122	residential	Strada Maxim Gorki		0	0	0	0	0
	74772808	 	5122	residential	Strada Maxim Gorki		1	0	0	0	0
	74786297	 	5122	residential	Aleea Modrogan		0	0	0	0	0
	74792447	 	5122	residential	Strada Venezuela		1	0	0	0	0
	74803633	 	5122	residential	Aleea Alexandru		0	0	0	0	0
	74803640	 	5122	residential	Aleea Alexandru		1	0	0	0	0
	74818360	 	5122	residential	Cpt. Av. Demetriade Gheorghe		1	0	0	0	0
	74951977	 	5153	footway	Lunguletul		0	0	0	0	0
	74951988	 	5153	footway	Lunguletul		0	0	0	0	1
	74981966	 	5122	residential	Strada Episcop Damaschin		0	0	0	0	0
	74982648	 	5122	residential	Strada Cariagdi Dumitru		0	0	0	0	0
	74982649	 	5122	residential	Strada Claudiu		0	0	0	0	0
	74982651	 	5122	residential	Strada Albești		0	0	0	0	0
	74982763	 	5122	residential	Strada Vidraru		0	0	0	0	0
	74994010	 	5122	residential	Strada Sorescu		0	0	0	0	0
	74998188	 	5122	residential	Intrarea Apold		0	0	0	0	0
	74998190	 	5122	residential	Intrarea Apold		0	0	0	0	0
	74998191	 	5122	residential	Intrarea Albinari		0	0	0	0	0
	75001285	 	5122	residential	Strada Trilului		0	0	0	0	0
	75004328	 	5122	residential	Strada Copăceni		1	0	0	0	0
	75113129	 	5122	residential	Strada Lovistei		0	0	0	0	0
	75114224	 	5115	tertiary	Strada Vlad Judetu		0	0	0	0	0
	75114225	 	5122	residential	Strada Gheorghe Judetu		0	0	0	0	0
	75116481	 	5115	tertiary	Strada Hornului		1	0	0	0	0
	75116482	 	5115	tertiary	Strada Hornului		0	0	0	0	0
	75117128	 	5122	residential	Strada Hornului		0	0	0	0	0
	75127702	 	5122	residential	Strada Episcopul Ilarion		0	0	0	0	0
	75475974	 	5122	residential	Strada Mihail Moxa		1	0	0	0	0
	75916531	 	5122	residential	Roșianu		0	0	0	0	0
	75921882	 	5122	residential	Strada Heleșteului		1	0	0	0	0
	76167916	 	5122	residential	Strada Vasile Alecsandri		0	0	0	0	0
	76637338	 	5114	secondary	Strada Carol 1		0	0	0	0	0
	77170737	 	5114	secondary	Șoseaua București Nord	DJ200B	1	0	0	0	0
	77176997	 	5122	residential	Strada Violetei		0	0	0	0	0
	77869486	 	5115	tertiary	Splaiul Independenței		0	0	0	0	0
	78063228	 	5122	residential	Intrarea Nicolae Iorga		0	0	0	0	0
	78327098	 	5122	residential	Intrarea Gheorghe Caranda Lt. Av.		0	0	0	0	0
	78414344	 	5114	secondary	Strada Nerva Traian		0	0	0	0	0
	78456097	 	5122	residential	Strada Biserica Pantelimon		1	0	0	0	0
	78501668	 	5122	residential	Intrarea Lacul Razelm		0	0	0	0	0
	79299106	 	5122	residential	Aleea Moreni		0	0	0	0	0
	79299112	 	5122	residential	Strada Lăcrămioarei		0	0	0	0	0
	79299346	 	5122	residential	Intrarea Monolitului		0	0	0	0	0
	79300285	 	5122	residential	Strada Brândușelor		0	0	0	0	0
	79303645	 	5122	residential	Strada Tunului		0	0	0	0	0
	79304383	 	5122	residential	Strada Leon Vodă		0	0	0	0	0
	79304519	 	5122	residential	Strada Oițelor		1	0	0	0	0
	79304520	 	5122	residential	Strada Cuza Vodă		0	0	0	0	0
	79304574	 	5122	residential	Strada Oițelor		0	0	0	0	0
	79610812	 	5122	residential	Intrarea Murmurului		0	0	0	0	0
	79610813	 	5122	residential	Intrarea Unditei		0	0	0	0	0
	79610913	 	5122	residential	Strada Verzișori		0	0	0	0	0
	79638201	 	5122	residential	Strada Zamfir Olaru		0	0	0	0	0
	79639566	 	5122	residential	Strada Olimpului		0	0	0	0	0
	79639689	 	5122	residential	Strada Poterași		0	0	0	0	0
	79644685	 	5122	residential	Strada Verzișori		0	0	0	0	0
	79644688	 	5122	residential	Strada Verzișori		0	0	0	0	0
	79858240	 	5122	residential	Strada Dimitrie Bolintineanu		1	0	0	0	0
	79858241	 	5122	residential	Strada Ivo Andric		0	0	0	0	0
	79858242	 	5122	residential	Strada Dimitrie Bolintineanu		0	0	0	0	0
	79866100	 	5122	residential	Strada Ion Buzoianu		0	0	0	0	0
	79870042	 	5114	secondary	Bulevardul Corneliu Coposu		0	0	0	0	0
	80005757	 	5114	secondary	Calea Giulești		1	0	0	0	0
	80005782	 	5114	secondary	Calea Giulești		1	50	0	0	0
	80013055	 	5113	primary	Bulevardul Vasile Milea		0	0	0	0	0
	80013059	 	5113	primary	Bulevardul Vasile Milea		1	50	0	0	0
	80013062	 	5113	primary	Bulevardul Vasile Milea		1	0	0	0	0
	80049393	 	5122	residential	Intrarea Biserica Ghencea		0	0	0	0	0
	80197294	 	5122	residential	Aleea Berevoiești		0	0	0	0	0
	80455235	 	5122	residential	Strada Verzișori		0	0	0	0	0
	80455236	 	5122	residential	Strada Verzișori		0	0	0	0	0
	80455698	 	5122	residential	Strada Stelea Spătarul		0	0	0	0	0
	80455699	 	5122	residential	Strada Stelea Spătarul		0	0	0	0	0
	80547343	 	5114	secondary	Bulevardul Mărășești		1	0	0	0	0
	81158410	 	5113	primary	Soseaua de Centura	CB	0	0	0	0	0
	81158412	 	5113	primary	Soseaua de Centura	CB	0	0	0	1	0
	81165549	 	5122	residential	Peștera Dâmbovicioara		0	0	0	0	0
	81235978	 	5122	residential	Strada General Alexandru Ștefan Radovici		0	0	0	0	0
	81495424	 	5122	residential	Strada Rahovei	1-30	0	0	0	0	0
	81976956	 	5122	residential	Intrarea Radu Ceauș		0	0	0	0	0
	81976959	 	5122	residential	Intrarea Parfumului		0	0	0	0	0
	82878052	 	5122	residential	Strada Borangicului		0	0	0	0	0
	82946932	 	5122	residential	Strada Negru Vodă		0	0	0	0	0
	82950034	 	5122	residential	Strada Strehaia		1	0	0	0	0
	82950035	 	5122	residential	Strada Olteni		0	0	0	0	0
	82950644	 	5122	residential	Intrarea Maria Clucereasa		0	0	0	0	0
	82950697	 	5122	residential	strada Vasile Adamache		0	0	0	0	0
	82951422	 	5122	residential	Strada Popa Soare		0	0	0	0	0
	82951423	 	5122	residential	Strada Popa Soare		0	0	0	0	0
	82953748	 	5122	residential	Intrarea Argeaua		0	0	0	0	0
	82959170	 	5122	residential	Intrarea Vladimir Streinu		0	0	0	0	0
	82959173	 	5122	residential	Intrarea Sergent Gheorghe Costea		0	0	0	0	0
	83258093	 	5113	primary	Bulevardul George Coșbuc	DN6	0	0	0	0	0
	83486891	 	5122	residential	Strada Jaques M. Elias		0	0	0	0	0
	83486892	 	5153	footway	Sfânta Vineri		0	0	0	0	0
	83490866	 	5122	residential	Strada Plantelor		1	0	0	0	0
	83493158	 	5113	primary	Bulevardul Carol I	DN2;E60	0	0	0	0	0
	83552578	 	5122	residential	Strada Rumeoara		1	0	0	0	0
	83557498	 	5122	residential	Strada Frunzei		0	0	0	0	0
	84202556	 	5122	residential	Aleea Căuzași		0	0	0	0	0
	84205410	 	5122	residential	Strada Turturelelor		0	0	0	0	0
	84206182	 	5122	residential	Intrarea Hulubilor		0	0	0	0	0
	84209351	 	5122	residential	Strada Miletin		0	0	0	0	0
	84209353	 	5122	residential	Strada Rodiei		0	0	0	0	0
	84209864	 	5122	residential	Strada Chiparosului		0	0	0	0	0
	84209867	 	5122	residential	Strada Anestinelor		0	0	0	0	0
	84210948	 	5122	residential	Strada Agricultori		0	0	0	0	0
	84216148	 	5122	residential	Aleea Alexandru Tzigara-Samurcaș		0	0	0	0	0
	84217791	 	5122	residential	Intrarea Rondă		0	0	0	0	0
	84218142	 	5122	residential	Intrarea Gheorghe Costa-Foru		0	0	0	0	0
	84218547	 	5122	residential	Drumul Bacriului		0	20	0	0	0
	84477811	 	5133	primary_link	Pasajul Basarab		1	0	0	0	0
	84483724	 	5113	primary	Calea Giulești		1	0	0	0	0
	84487147	 	5115	tertiary	Splaiul Independenței		1	50	0	0	0
	84488633	 	5113	primary	Bulevardul Vasile Milea		1	0	0	0	0
	84489009	 	5115	tertiary	Mircea Vulcănescu		0	0	0	0	0
	84489109	 	5114	secondary	Strada Mircea Vulcănescu		1	0	0	0	0
	84489110	 	5114	secondary	Strada Mircea Vulcănescu		1	0	0	0	0
	84489420	 	5115	tertiary	Mircea Vulcănescu		1	0	0	0	0
	84490743	 	5114	secondary	Soseaua Cotroceni	DNA1	1	0	0	0	0
	84547180	 	5122	residential	Strada Rușețu		0	50	0	0	0
	85071407	 	5113	primary	Calea Ferentarilor		0	0	0	0	0
	85123193	 	5115	tertiary	Bulevardul Timișoara		0	0	0	0	0
	85125328	 	5122	residential	Strada Șura Mare		0	0	0	0	0
	85125333	 	5122	residential	Strada Șura Mare		0	0	0	0	0
	85207384	 	5114	secondary	Bulevardul Regina Maria	DN6	0	0	0	0	0
	85221893	 	5114	secondary	Bulevardul 1 Decembrie 1918		0	0	0	0	0
	85314220	 	5122	residential	Intrarea Canarului		0	0	0	0	0
	85315402	 	5122	residential	Strada Avram Zenovie		0	0	0	0	0
	85315404	 	5122	residential	Strada Ion Racoțeanu		0	0	0	0	0
	85315405	 	5122	residential	Strada Vameșului		0	0	0	0	0
	85316014	 	5122	residential	Strada Valeriu Braniște		0	0	0	0	0
	85318450	 	5115	tertiary	Strada Basarab Matei		1	0	0	0	0
	85318451	 	5122	residential	Strada Parfumului		1	0	0	0	0
	85319571	 	5122	residential	Strada Anton Pann		0	0	0	0	0
	85322588	 	5122	residential	Strada Grigore Gănescu		0	0	0	0	0
	85514872	 	5114	secondary	Calea Călărași		0	0	0	0	0
	85587072	 	5113	primary	Bulevardul Pache Protopopescu		0	0	0	0	0
	85587074	 	5114	secondary	Strada Traian		0	0	0	0	0
	85796434	 	5115	tertiary	Calea Moșilor		0	0	0	0	0
	85841956	 	5122	residential	Strada Dornei		0	50	0	0	0
	85841959	 	5122	residential	Strada Av. Popișteanu		0	50	0	0	0
	85841960	 	5113	primary	Bulevardul Ion Mihalache		0	50	0	0	0
	85841966	 	5113	primary	Bulevardul Ion Mihalache		0	50	0	0	0
	85841975	 	5122	residential	Strada Iacob Felix		0	0	0	0	0
	85841979	 	5122	residential	Strada Av. Popișteanu		0	50	0	0	0
	85855076	 	5112	trunk	Șoseaua Chitilei	DN7	1	50	0	0	0
	85855086	 	5113	primary	Calea Griviței		0	50	0	0	0
	85942779	 	5113	primary	Bulevardul Bucureștii Noi		0	60	0	0	0
	86135256	 	5122	residential	Intrarea Călușei		0	0	0	0	0
	86136756	 	5122	residential	Intrarea Pop Gheorghe de Băsești		0	0	0	0	0
	86219525	 	5122	residential	Strada Hrisovului		1	0	0	0	0
	86219526	 	5122	residential	Strada Hrisovului		0	0	0	0	0
	86551493	 	5122	residential	Strada Silvestru		0	0	0	0	0
	86560346	 	5115	tertiary	Strada Grigore Alexandrescu		0	0	0	0	0
	86748533	 	5122	residential	Strada Blanduziei		0	0	0	0	0
	86899611	 	5122	residential	Monumentului		0	0	0	0	0
	86928635	 	5122	residential	Intrarea Drumul Taberei		0	0	0	0	0
	87080815	 	5122	residential	Strada Despot Voda		0	0	0	0	0
	87288271	 	5122	residential	Intrarea Făurești		0	0	0	0	0
	87292193	 	5122	residential	Strada Coloniei		0	0	0	0	0
	87292195	 	5122	residential	Intrarea Țibana		0	0	0	0	0
	87370343	 	5122	residential	Aleea Băiuț		1	0	0	0	0
	87705856	 	5122	residential	Strada Soldat Ghiorghe Buciumat		0	0	0	0	0
	87705860	 	5122	residential	Strada Calpan		0	30	0	0	0
	87716894	 	5113	primary	Bulevardul Unirii	Bulevardul Unirii	1	0	0	0	0
	87716908	 	5113	primary	Splaiul Independenței		1	50	0	0	0
	87716910	 	5113	primary	Splaiul Independenței		1	0	0	0	0
	87716921	 	5114	secondary	Constantin Noica		1	0	0	1	0
	88212587	 	5122	residential	Strada Irmicului		0	0	0	0	0
	89348132	 	5122	residential	Soseaua Nordului		0	0	0	0	0
	89567248	 	5122	residential	Strada Sfântul Nicolae		0	0	0	0	0
	92942870	 	5122	residential	Strada Herta		1	0	0	0	0
	92966883	 	5122	residential	Strada Hambarului		0	0	0	0	0
	92966884	 	5141	service	Intrarea Grânarului		0	0	0	0	0
	94015458	 	5114	secondary	Șoseaua Gheorghe Ionescu Sisești		1	0	0	0	0
	94018136	 	5114	secondary	Șoseaua Gheorghe Ionescu Sisești		1	0	0	0	0
	94333590	 	5122	residential	Strada Giusepe Garibaldi		1	0	0	0	0
	95065788	 	5122	residential	Strada J. S. Bach		0	0	0	0	0
	95065789	 	5122	residential	Strada J. S. Bach		0	0	0	0	0
	95430214	 	5114	secondary	Calea Dudești		0	0	0	0	0
	95466182	 	5115	tertiary	Bulevardul Râmnicu Sărat		1	0	0	0	0
	95466183	 	5115	tertiary	Bulevardul Râmnicu Sărat		0	50	0	0	0
	95466185	 	5115	tertiary	Bulevardul Râmnicu Sărat		1	0	0	0	0
	96848919	 	5124	pedestrian	Strada Stavropoleos		1	0	0	0	0
